,Date,RainTomorrow
18191,2010/2/26,No
18192,2008/12/23,No
18193,2016/2/28,No
18194,2011/3/9,No
18195,2013/3/21,Yes
18196,2008/12/24,No
18197,2010/10/10,No
18198,2013/12/4,No
18199,2010/3/9,No
18200,2016/11/20,No
18201,2009/9/11,No
18202,2009/11/15,No
18203,2016/12/4,No
18204,2016/6/14,No
18205,2010/8/18,No
18206,2016/10/24,No
18207,2016/6/9,Yes
18208,2012/3/25,No
18209,2017/4/16,No
18210,2012/10/29,No
18211,2009/3/24,No
18212,2016/12/16,Yes
18213,2012/10/4,No
18214,2009/12/15,No
18215,2009/3/14,Yes
18216,2014/1/16,No
18217,2010/6/19,No
18218,2017/3/6,No
18219,2014/4/26,No
18220,2016/5/1,No
18221,2010/8/8,No
18222,2011/12/4,Yes
18223,2015/10/4,No
18224,2011/3/8,No
18225,2009/8/2,No
18226,2009/4/5,No
18227,2013/11/25,Yes
18228,2009/11/12,No
18229,2013/10/3,No
18230,2013/3/14,No
18231,2015/12/8,Yes
18232,2014/12/28,Yes
18233,2016/3/8,No
18234,2015/5/6,No
18235,2011/9/29,Yes
18236,2014/9/1,No
18237,2012/2/26,No
18238,2015/11/29,No
18239,2009/10/26,No
18240,2016/10/12,No
18241,2015/8/27,No
18242,2017/5/24,No
18243,2012/11/21,No
18244,2016/12/24,No
18245,2008/12/18,No
18246,2008/8/9,No
18247,2009/12/9,No
18248,2013/9/18,Yes
18249,2009/8/22,No
18250,2012/3/26,No
18251,2015/1/31,No
18252,2012/5/7,No
18253,2015/9/5,No
18254,2015/1/27,No
18255,2014/11/21,No
18256,2014/10/15,No
18257,2009/11/13,No
18258,2017/1/1,No
18259,2016/6/17,No
18260,2011/6/26,Yes
18261,2017/1/6,Yes
18262,2010/9/17,No
18263,2014/8/5,Yes
18264,2016/5/6,No
18265,2009/7/18,No
18266,2013/4/24,No
18267,2011/9/10,No
18268,2009/12/16,No
18269,2017/5/25,No
18270,2011/2/20,No
18271,2013/7/26,No
18272,2017/5/27,No
18273,2016/12/31,No
18274,2012/6/26,No
18275,2008/7/30,No
18276,2016/7/11,Yes
18277,2011/12/17,No
18278,2010/2/22,No
18279,2014/10/1,No
18280,2011/11/9,No
18281,2014/1/13,No
18282,2013/7/25,No
18283,2011/11/10,No
18284,2015/4/26,No
18285,2015/6/18,No
18286,2009/9/5,Yes
18287,2009/5/20,No
18288,2014/3/25,Yes
18289,2015/4/8,No
18290,2012/9/14,No
18291,2015/3/25,No
18292,2017/1/13,No
18293,2011/3/7,No
18294,2009/2/25,No
18295,2013/10/26,No
18296,2011/8/2,Yes
18297,2009/1/5,No
18298,2013/4/23,No
18299,2013/5/23,No
18300,2013/10/1,No
18301,2009/1/27,No
18302,2010/2/21,No
18303,2016/2/8,No
18304,2016/5/28,No
18305,2015/6/16,Yes
18306,2014/3/19,No
18307,2016/12/6,No
18308,2016/6/3,No
18309,2013/9/2,No
18310,2009/9/8,No
18311,2011/6/8,No
18312,2014/11/6,No
18313,2014/3/4,Yes
18314,2009/1/16,No
18315,2013/9/4,Yes
18316,2015/3/20,No
18317,2016/9/9,No
18318,2016/4/28,No
18319,2014/7/1,No
18320,2013/1/13,Yes
18321,2016/6/26,No
18322,2015/10/9,No
18323,2012/9/1,No
18324,2009/9/29,Yes
18325,2016/2/12,No
18326,2013/7/14,No
18327,2016/10/13,Yes
18328,2014/10/6,No
18329,2014/4/8,No
18330,2013/1/29,No
18331,2010/4/30,No
18332,2017/4/16,No
18333,2015/10/8,No
18334,2016/2/9,No
18335,2014/10/25,No
18336,2009/8/13,No
18337,2009/7/3,No
18338,2013/1/2,No
18339,2013/12/19,No
18340,2014/8/12,Yes
18341,2009/1/4,No
18342,2011/8/23,No
18343,2012/2/7,Yes
18344,2011/12/11,No
18345,2012/9/15,No
18346,2011/8/14,No
18347,2016/3/6,No
18348,2015/8/21,No
18349,2012/10/24,No
18350,2014/10/30,No
18351,2014/6/12,No
18352,2010/11/7,No
18353,2013/7/22,Yes
18354,2013/6/19,No
18355,2011/8/9,Yes
18356,2014/5/12,Yes
18357,2011/3/22,Yes
18358,2015/12/4,No
18359,2012/3/7,No
18360,2011/12/1,No
18361,2009/12/23,No
18362,2014/12/10,No
18363,2010/10/10,No
18364,2013/9/3,No
18365,2015/8/21,No
18366,2014/3/19,No
18367,2016/12/20,No
18368,2010/3/27,No
18369,2016/4/8,No
18370,2016/6/10,No
18371,2014/3/5,No
18372,2009/5/11,No
18373,2014/11/19,No
18374,2014/5/22,No
18375,2015/2/20,No
18376,2012/9/7,No
18377,2010/11/4,No
18378,2013/7/30,No
18379,2010/2/18,No
18380,2014/1/16,No
18381,2017/4/29,No
18382,2014/12/23,No
18383,2010/7/2,No
18384,2014/4/10,Yes
18385,2009/10/12,No
18386,2016/8/18,No
18387,2014/8/31,No
18388,2011/2/23,No
18389,2013/4/17,No
18390,2012/3/30,No
18391,2015/11/14,Yes
18392,2016/4/8,No
18393,2009/5/6,No
18394,2016/11/6,No
18395,2012/4/4,Yes
18396,2016/11/23,No
18397,2009/7/1,No
18398,2012/4/19,No
18399,2012/5/9,Yes
18400,2015/4/28,No
18401,2015/8/28,No
18402,2014/1/25,No
18403,2016/5/6,No
18404,2014/12/18,No
18405,2009/5/14,No
18406,2010/8/9,No
18407,2012/5/28,No
18408,2010/5/30,No
18409,2011/3/16,No
18410,2016/9/25,No
18411,2009/8/12,No
18412,2010/5/11,No
18413,2014/3/5,No
18414,2017/1/4,No
18415,2009/9/30,No
18416,2009/11/24,No
18417,2009/10/9,No
18418,2010/4/14,No
18419,2009/12/16,No
18420,2011/11/10,No
18421,2014/11/29,No
18422,2015/7/20,Yes
18423,2015/3/1,Yes
18424,2010/12/26,No
18425,2014/10/12,No
18426,2015/11/17,No
18427,2015/9/15,No
18428,2016/11/5,No
18429,2015/5/13,No
18430,2014/9/27,No
18431,2012/2/8,No
18432,2016/1/3,No
18433,2014/8/10,No
18434,2015/12/17,No
18435,2014/12/21,No
18436,2011/11/25,Yes
18437,2014/6/29,No
18438,2010/8/26,No
18439,2017/3/7,No
18440,2013/11/1,No
18441,2009/10/3,No
18442,2011/6/2,No
18443,2008/8/5,No
18444,2016/1/26,No
18445,2011/8/10,No
18446,2016/5/26,Yes
18447,2013/4/28,No
18448,2015/4/5,No
18449,2009/4/29,No
18450,2015/11/14,Yes
18451,2015/8/17,No
18452,2017/1/31,No
18453,2012/11/7,Yes
18454,2009/2/4,No
18455,2014/11/22,No
18456,2012/4/17,No
18457,2015/12/25,No
18458,2009/11/6,No
18459,2010/1/16,No
18460,2009/11/28,No
18461,2013/12/1,No
18462,2011/11/3,No
18463,2012/7/27,No
18464,2015/3/4,No
18465,2010/5/4,Yes
18466,2013/3/26,No
18467,2010/12/20,No
18468,2014/9/7,No
18469,2015/8/16,No
18470,2014/5/24,Yes
18471,2015/1/18,No
18472,2013/12/17,No
18473,2017/1/13,No
18474,2011/9/10,No
18475,2014/4/19,No
18476,2011/1/17,No
18477,2015/7/22,No
18478,2016/8/30,No
18479,2017/4/1,No
18480,2012/8/26,No
18481,2016/9/12,Yes
18482,2012/9/5,No
18483,2011/2/3,No
18484,2014/11/26,No
18485,2016/1/14,No
18486,2011/11/1,No
18487,2011/11/29,No
18488,2010/8/28,No
18489,2009/4/15,No
18490,2009/12/11,No
18491,2016/6/11,No
18492,2009/12/21,No
18493,2011/12/18,No
18494,2016/6/10,No
18495,2012/9/4,No
18496,2017/1/5,No
18497,2015/4/6,No
18498,2011/2/21,No
18499,2009/6/17,No
18500,2016/12/18,No
18501,2016/3/12,No
18502,2010/2/20,No
18503,2013/5/11,No
18504,2015/1/7,No
18505,2014/6/1,No
18506,2011/3/6,No
18507,2009/8/25,Yes
18508,2012/10/20,No
18509,2013/6/17,No
18510,2015/11/16,No
18511,2010/3/22,No
18512,2016/8/27,No
18513,2008/6/4,No
18514,2015/6/10,No
18515,2013/8/21,No
18516,2015/11/21,No
18517,2013/7/13,Yes
18518,2014/10/4,No
18519,2016/12/25,No
18520,2009/3/25,No
18521,2016/4/3,No
18522,2010/10/14,No
18523,2015/1/21,No
18524,2015/1/22,No
18525,2009/10/13,No
18526,2017/5/11,No
18527,2013/12/25,No
18528,2009/11/18,No
18529,2013/4/28,No
18530,2011/1/15,No
18531,2013/10/20,No
18532,2009/11/4,No
18533,2016/9/6,No
18534,2014/4/18,No
18535,2016/4/5,Yes
18536,2016/12/16,No
18537,2012/10/12,Yes
18538,2017/1/25,No
18539,2014/12/13,No
18540,2011/9/30,No
18541,2009/1/17,No
18542,2010/3/15,No
18543,2011/9/5,No
18544,2013/11/17,Yes
18545,2015/10/17,No
18546,2009/9/14,No
18547,2012/11/10,No
18548,2010/9/12,No
18549,2014/12/14,No
18550,2009/6/22,No
18551,2015/7/20,No
18552,2017/4/25,No
18553,2016/5/13,No
18554,2012/10/16,Yes
18555,2015/6/13,No
18556,2010/4/1,No
18557,2017/2/22,No
18558,2009/11/6,No
18559,2013/11/12,Yes
18560,2016/10/7,No
18561,2009/1/10,No
18562,2012/3/1,Yes
18563,2011/12/24,No
18564,2009/1/10,No
18565,2009/12/12,No
18566,2016/4/7,No
18567,2010/1/3,No
18568,2014/11/3,No
18569,2015/1/12,Yes
18570,2009/1/6,No
18571,2016/7/24,No
18572,2015/7/12,Yes
18573,2009/1/15,No
18574,2015/9/23,No
18575,2013/5/5,No
18576,2013/12/7,No
18577,2011/10/15,No
18578,2012/9/9,No
18579,2011/10/31,No
18580,2012/2/1,No
18581,2009/8/17,No
18582,2016/12/1,No
18583,2015/6/28,No
18584,2016/8/31,No
18585,2014/5/5,No
18586,2012/7/19,No
18587,2016/10/18,No
18588,2009/3/30,No
18589,2009/7/2,No
18590,2010/8/18,Yes
18591,2014/10/4,No
18592,2011/11/22,No
18593,2009/8/12,Yes
18594,2016/3/18,Yes
18595,2015/4/8,No
18596,2014/7/9,Yes
18597,2016/6/20,Yes
18598,2011/10/27,No
18599,2013/3/16,Yes
18600,2013/1/6,No
18601,2012/5/5,No
18602,2010/5/26,No
18603,2013/7/13,No
18604,2016/5/9,No
18605,2015/10/22,No
18606,2016/7/23,Yes
18607,2016/1/15,No
18608,2010/3/10,No
18609,2011/5/29,Yes
18610,2009/9/17,No
18611,2009/7/31,No
18612,2009/10/9,No
18613,2016/4/2,No
18614,2014/1/26,No
18615,2010/7/18,Yes
18616,2010/9/2,No
18617,2016/9/28,No
18618,2015/7/21,No
18619,2015/2/3,Yes
18620,2016/6/23,No
18621,2010/3/23,No
18622,2010/2/1,No
18623,2012/1/4,Yes
18624,2012/8/7,No
18625,2016/1/6,No
18626,2012/9/22,No
18627,2014/9/29,No
18628,2012/6/19,No
18629,2009/1/23,No
18630,2017/4/18,No
18631,2014/8/30,Yes
18632,2017/2/11,No
18633,2013/6/13,No
18634,2009/10/3,No
18635,2009/11/26,No
18636,2016/7/20,No
18637,2014/2/28,No
18638,2013/1/10,No
18639,2010/9/16,No
18640,2012/8/30,No
18641,2016/4/28,Yes
18642,2011/5/14,No
18643,2008/9/23,No
18644,2012/9/25,Yes
18645,2012/2/24,Yes
18646,2016/6/21,Yes
18647,2015/8/12,No
18648,2013/10/11,No
18649,2010/10/28,No
18650,2009/8/14,No
18651,2010/6/15,Yes
18652,2015/4/4,No
18653,2015/8/17,No
18654,2012/3/17,Yes
18655,2013/7/7,No
18656,2013/3/19,No
18657,2012/9/29,No
18658,2016/2/10,Yes
18659,2016/1/17,No
18660,2017/3/11,Yes
18661,2011/1/25,No
18662,2016/12/20,No
18663,2010/10/22,No
18664,2011/9/11,No
18665,2014/1/12,No
18666,2010/11/24,No
18667,2014/7/24,No
18668,2011/8/9,Yes
18669,2010/7/23,No
18670,2008/12/10,No
18671,2014/1/12,No
18672,2014/4/11,No
18673,2017/1/18,No
18674,2016/5/19,Yes
18675,2014/3/6,No
18676,2017/4/13,No
18677,2016/10/4,No
18678,2009/2/26,No
18679,2016/5/3,Yes
18680,2012/4/13,No
18681,2012/5/20,No
18682,2009/9/17,No
18683,2015/6/17,No
18684,2012/5/18,No
18685,2012/7/25,No
18686,2015/4/15,No
18687,2013/10/24,Yes
18688,2009/10/26,Yes
18689,2010/3/10,No
18690,2009/5/19,No
18691,2017/6/16,No
18692,2016/8/7,No
18693,2008/10/15,Yes
18694,2015/3/21,No
18695,2014/6/4,No
18696,2017/6/22,No
18697,2017/2/15,No
18698,2014/6/15,Yes
18699,2009/3/12,Yes
18700,2011/7/8,No
18701,2012/3/21,No
18702,2014/9/30,No
18703,2011/6/10,Yes
18704,2015/4/3,No
18705,2014/6/26,Yes
18706,2013/6/6,No
18707,2013/3/9,No
18708,2009/6/4,No
18709,2012/5/11,No
18710,2012/6/4,Yes
18711,2016/1/20,No
18712,2015/6/15,No
18713,2017/2/27,Yes
18714,2013/7/13,Yes
18715,2012/9/28,Yes
18716,2017/4/1,No
18717,2016/9/10,No
18718,2016/11/27,No
18719,2011/1/15,No
18720,2011/8/27,No
18721,2013/12/6,No
18722,2015/9/9,No
18723,2015/8/21,No
18724,2009/3/29,No
18725,2013/11/28,No
18726,2013/7/8,No
18727,2012/4/17,No
18728,2011/11/1,No
18729,2015/4/20,No
18730,2014/9/10,No
18731,2015/4/28,No
18732,2012/10/22,No
18733,2010/12/3,Yes
18734,2009/9/16,Yes
18735,2010/3/30,No
18736,2010/8/6,No
18737,2010/9/16,No
18738,2015/3/9,No
18739,2016/10/19,Yes
18740,2012/8/20,No
18741,2008/11/22,No
18742,2011/1/1,No
18743,2010/2/28,Yes
18744,2015/5/3,No
18745,2012/11/5,No
18746,2016/11/20,No
18747,2014/8/28,No
18748,2017/1/27,No
18749,2011/8/25,No
18750,2010/6/29,No
18751,2011/11/2,No
18752,2015/12/28,Yes
18753,2010/7/19,No
18754,2015/2/3,No
18755,2016/5/31,No
18756,2011/12/10,Yes
18757,2010/2/25,No
18758,2013/5/4,No
18759,2008/5/11,No
18760,2017/2/8,No
18761,2009/4/14,No
18762,2017/3/26,No
18763,2010/5/20,No
18764,2015/5/22,No
18765,2014/10/19,No
18766,2013/12/8,No
18767,2016/1/11,No
18768,2010/9/8,No
18769,2015/11/9,No
18770,2011/9/5,No
18771,2011/7/4,Yes
18772,2016/9/28,No
18773,2012/6/20,No
18774,2015/3/12,No
18775,2011/11/15,No
18776,2012/3/16,No
18777,2012/1/19,No
18778,2013/12/26,No
18779,2015/2/14,Yes
18780,2013/6/28,No
18781,2016/4/25,No
18782,2011/9/16,No
18783,2016/1/29,Yes
18784,2009/4/4,No
18785,2014/10/31,Yes
18786,2015/4/8,No
18787,2016/7/20,No
18788,2017/5/22,No
18789,2011/1/13,No
18790,2014/12/5,No
18791,2015/10/7,No
18792,2016/1/5,No
18793,2016/2/25,No
18794,2016/4/1,No
18795,2011/5/18,No
18796,2016/5/8,Yes
18797,2013/10/30,No
18798,2015/4/22,No
18799,2016/3/20,No
18800,2016/8/20,No
18801,2014/6/16,No
18802,2016/7/8,No
18803,2016/2/4,No
18804,2014/6/9,Yes
18805,2010/8/9,No
18806,2012/1/20,No
18807,2011/11/10,No
18808,2012/7/3,No
18809,2013/11/13,No
18810,2014/7/15,No
18811,2008/5/22,No
18812,2015/8/2,No
18813,2009/7/5,No
18814,2009/11/6,No
18815,2010/4/13,No
18816,2012/10/24,No
18817,2017/4/21,No
18818,2017/1/26,No
18819,2016/7/20,No
18820,2013/11/27,No
18821,2015/3/19,No
18822,2016/6/25,No
18823,2012/5/30,No
18824,2014/2/17,No
18825,2014/10/12,No
18826,2010/12/4,No
18827,2014/6/16,Yes
18828,2013/5/30,No
18829,2014/9/5,Yes
18830,2009/10/2,No
18831,2016/12/13,No
18832,2012/11/12,No
18833,2010/7/9,No
18834,2016/12/26,No
18835,2013/7/20,No
18836,2016/11/2,No
18837,2016/3/31,No
18838,2013/11/2,No
18839,2014/9/27,Yes
18840,2010/2/21,No
18841,2013/12/3,No
18842,2012/1/12,No
18843,2009/12/13,No
18844,2014/10/5,No
18845,2015/10/19,No
18846,2009/6/17,Yes
18847,2011/1/17,Yes
18848,2016/11/2,No
18849,2010/11/17,No
18850,2012/4/27,No
18851,2014/1/17,No
18852,2010/11/11,Yes
18853,2010/4/20,No
18854,2013/11/7,No
18855,2017/6/14,Yes
18856,2009/6/30,Yes
18857,2014/8/18,No
18858,2014/2/14,Yes
18859,2013/12/5,No
18860,2015/7/1,No
18861,2014/8/6,No
18862,2016/2/23,No
18863,2012/1/2,No
18864,2012/3/9,No
18865,2017/3/7,No
18866,2012/3/4,No
18867,2014/11/15,Yes
18868,2016/3/2,No
18869,2010/12/1,Yes
18870,2011/9/9,No
18871,2010/11/30,No
18872,2009/9/4,No
18873,2012/7/30,No
18874,2012/8/7,No
18875,2014/3/8,No
18876,2011/6/3,No
18877,2015/5/31,No
18878,2013/12/26,No
18879,2014/9/8,Yes
18880,2013/11/19,No
18881,2016/10/2,No
18882,2015/2/24,No
18883,2010/4/17,No
18884,2013/9/6,No
18885,2009/10/30,No
18886,2015/11/24,No
18887,2016/4/24,No
18888,2016/2/21,No
18889,2012/10/1,No
18890,2009/8/13,No
18891,2013/6/16,No
18892,2013/12/31,No
18893,2014/8/23,No
18894,2014/7/16,No
18895,2015/3/28,No
18896,2014/1/5,No
18897,2008/12/16,No
18898,2013/4/12,No
18899,2016/3/18,No
18900,2011/11/11,No
18901,2009/9/4,Yes
18902,2013/4/15,No
18903,2010/8/5,No
18904,2011/12/12,No
18905,2016/7/21,No
18906,2015/6/17,No
18907,2011/12/26,No
18908,2014/8/28,No
18909,2009/7/30,No
18910,2009/12/15,No
18911,2017/2/27,No
18912,2014/6/30,No
18913,2016/7/7,No
18914,2016/4/16,No
18915,2011/12/17,No
18916,2017/3/24,No
18917,2010/8/28,No
18918,2011/5/12,No
18919,2011/10/8,Yes
18920,2010/4/15,No
18921,2012/3/2,No
18922,2016/9/3,No
18923,2012/1/1,No
18924,2016/9/16,No
18925,2010/6/25,No
18926,2012/9/20,No
18927,2011/1/1,No
18928,2017/2/12,No
18929,2016/1/1,No
18930,2013/1/27,Yes
18931,2009/2/23,No
18932,2008/12/9,No
18933,2008/12/13,Yes
18934,2010/8/3,No
18935,2009/8/20,No
18936,2011/6/24,No
18937,2017/4/15,No
18938,2014/6/11,No
18939,2016/3/31,No
18940,2017/3/11,No
18941,2013/6/14,No
18942,2010/1/13,Yes
18943,2009/12/5,No
18944,2015/7/15,No
18945,2015/8/25,No
18946,2012/4/21,No
18947,2009/5/30,No
18948,2015/10/10,No
18949,2015/2/11,No
18950,2013/8/10,No
18951,2016/12/20,No
18952,2013/10/6,No
18953,2017/1/14,No
18954,2009/9/18,No
18955,2013/7/7,No
18956,2014/12/13,No
18957,2011/2/14,No
18958,2009/8/23,No
18959,2010/10/31,No
18960,2009/10/23,No
18961,2013/9/15,No
18962,2015/12/25,No
18963,2009/7/2,No
18964,2014/7/2,No
18965,2009/4/9,No
18966,2010/3/9,No
18967,2014/12/21,No
18968,2012/8/3,No
18969,2011/3/22,Yes
18970,2012/9/23,No
18971,2011/10/4,No
18972,2009/2/21,No
18973,2015/10/3,No
18974,2008/8/8,No
18975,2009/11/10,No
18976,2011/10/27,No
18977,2013/1/27,No
18978,2014/5/2,Yes
18979,2011/10/12,No
18980,2015/8/25,No
18981,2010/1/6,No
18982,2015/5/10,No
18983,2010/7/20,No
18984,2015/3/9,No
18985,2009/3/22,No
18986,2013/9/17,Yes
18987,2010/10/26,Yes
18988,2012/9/14,No
18989,2016/2/3,No
18990,2016/6/21,Yes
18991,2014/7/10,No
18992,2011/10/18,No
18993,2011/9/2,No
18994,2013/3/11,No
18995,2015/8/8,No
18996,2017/2/1,No
18997,2010/7/29,Yes
18998,2017/1/11,No
18999,2017/1/17,No
19000,2009/2/14,No
19001,2014/5/26,No
19002,2010/12/1,No
19003,2010/1/2,Yes
19004,2012/10/11,Yes
19005,2014/9/10,No
19006,2010/10/28,No
19007,2013/3/28,No
19008,2011/2/19,Yes
19009,2014/11/15,No
19010,2017/5/19,Yes
19011,2015/8/11,No
19012,2016/11/7,No
19013,2010/7/10,Yes
19014,2010/10/4,No
19015,2010/12/31,No
19016,2011/1/30,No
19017,2010/1/13,No
19018,2011/2/20,No
19019,2011/2/27,No
19020,2009/10/11,No
19021,2015/10/13,No
19022,2014/6/17,No
19023,2009/11/28,No
19024,2013/10/18,No
19025,2011/2/27,Yes
19026,2012/2/10,No
19027,2015/4/2,No
19028,2009/3/5,No
19029,2014/2/23,No
19030,2011/10/15,Yes
19031,2016/1/4,No
19032,2011/11/2,No
19033,2012/10/22,No
19034,2015/5/26,No
19035,2013/7/10,No
19036,2017/3/10,No
19037,2015/4/2,No
19038,2012/9/1,No
19039,2015/5/7,No
19040,2015/8/20,No
19041,2015/3/25,No
19042,2010/9/8,No
19043,2011/10/29,No
19044,2015/3/2,No
19045,2012/11/29,No
19046,2013/8/31,No
19047,2013/4/10,Yes
19048,2010/7/15,No
19049,2017/3/9,No
19050,2009/1/22,No
19051,2012/5/19,No
19052,2015/6/3,No
19053,2015/1/22,No
19054,2011/8/24,No
19055,2015/3/19,No
19056,2010/7/1,No
19057,2011/2/20,No
19058,2013/7/8,No
19059,2012/3/20,No
19060,2014/12/22,No
19061,2011/6/4,No
19062,2009/12/5,No
19063,2013/3/28,No
19064,2014/2/2,No
19065,2015/10/31,No
19066,2009/8/7,No
19067,2013/5/16,No
19068,2016/12/15,No
19069,2014/6/28,Yes
19070,2012/11/29,No
19071,2016/7/1,No
19072,2011/8/16,No
19073,2014/7/25,Yes
19074,2014/1/25,Yes
19075,2011/5/25,No
19076,2011/9/19,No
19077,2011/1/15,No
19078,2013/8/11,No
19079,2016/4/11,No
19080,2010/4/13,No
19081,2014/11/18,No
19082,2013/1/30,No
19083,2010/12/17,No
19084,2010/3/4,No
19085,2017/6/15,No
19086,2016/11/8,No
19087,2016/7/17,No
19088,2015/11/9,No
19089,2014/7/28,No
19090,2017/5/19,Yes
19091,2017/6/17,No
19092,2009/6/7,Yes
19093,2011/6/5,No
19094,2014/10/3,No
19095,2017/6/4,No
19096,2014/10/23,No
19097,2012/3/14,No
19098,2014/6/18,No
19099,2015/2/19,Yes
19100,2015/2/28,Yes
19101,2015/12/13,No
19102,2013/12/11,Yes
19103,2015/2/2,No
19104,2017/6/5,No
19105,2015/9/23,No
19106,2010/6/2,No
19107,2015/11/25,No
19108,2012/8/17,No
19109,2011/2/25,No
19110,2010/3/23,No
19111,2009/6/22,No
19112,2010/10/2,Yes
19113,2017/3/26,No
19114,2014/8/17,No
19115,2012/4/17,No
19116,2012/10/6,No
19117,2016/11/28,No
19118,2016/1/11,No
19119,2009/6/4,No
19120,2008/10/9,No
19121,2009/5/15,Yes
19122,2013/6/18,No
19123,2014/2/22,No
19124,2015/11/4,Yes
19125,2012/4/7,No
19126,2017/4/30,No
19127,2011/2/10,No
19128,2016/7/26,No
19129,2015/11/3,No
19130,2014/7/20,No
19131,2013/9/15,Yes
19132,2013/6/20,No
19133,2015/12/2,No
19134,2008/12/21,No
19135,2016/5/24,No
19136,2010/10/18,No
19137,2009/1/2,No
19138,2014/4/5,No
19139,2010/8/24,Yes
19140,2012/8/31,Yes
19141,2013/8/28,No
19142,2011/1/19,Yes
19143,2013/10/13,No
19144,2013/5/10,No
19145,2011/9/21,No
19146,2013/3/9,No
19147,2012/5/1,No
19148,2015/7/27,No
19149,2011/1/10,Yes
19150,2015/4/30,No
19151,2014/1/27,No
19152,2009/2/12,No
19153,2011/1/3,No
19154,2011/8/7,Yes
19155,2013/8/14,No
19156,2015/2/9,No
19157,2011/6/16,No
19158,2012/8/3,No
19159,2016/6/28,No
19160,2015/5/1,Yes
19161,2014/8/8,No
19162,2011/6/6,No
19163,2009/12/2,No
19164,2011/12/10,No
19165,2010/5/14,No
19166,2017/5/23,No
19167,2014/6/24,No
19168,2015/6/16,Yes
19169,2015/11/5,Yes
19170,2010/12/15,No
19171,2014/2/21,Yes
19172,2015/6/21,No
19173,2010/2/12,No
19174,2011/11/5,No
19175,2016/5/6,No
19176,2010/9/22,No
19177,2009/12/30,No
19178,2011/2/6,No
19179,2011/6/5,No
19180,2011/6/27,No
19181,2016/3/12,No
19182,2010/3/24,No
19183,2017/3/24,No
19184,2010/12/30,No
19185,2016/5/4,No
19186,2014/1/30,No
19187,2013/1/28,No
19188,2009/11/7,No
19189,2011/2/23,No
19190,2015/4/7,No
19191,2014/4/8,Yes
19192,2015/7/6,Yes
19193,2016/8/6,No
19194,2014/4/25,No
19195,2010/10/16,No
19196,2015/2/21,No
19197,2017/5/31,No
19198,2012/8/17,No
19199,2014/4/16,No
19200,2015/2/13,No
19201,2009/9/25,No
19202,2008/5/18,No
19203,2009/6/27,Yes
19204,2017/4/8,No
19205,2013/6/19,No
19206,2013/1/13,No
19207,2011/10/24,No
19208,2009/7/31,No
19209,2016/8/24,Yes
19210,2012/1/4,No
19211,2013/3/3,Yes
19212,2011/8/2,No
19213,2016/9/12,No
19214,2012/6/18,No
19215,2013/9/10,No
19216,2009/3/8,No
19217,2015/3/23,Yes
19218,2010/10/9,No
19219,2012/3/22,No
19220,2013/8/31,No
19221,2014/5/30,No
19222,2012/9/16,No
19223,2017/5/11,No
19224,2013/6/6,No
19225,2014/11/24,No
19226,2011/5/8,Yes
19227,2015/10/2,No
19228,2014/7/6,No
19229,2016/3/7,No
19230,2017/4/10,No
19231,2015/6/19,No
19232,2014/5/19,No
19233,2012/3/30,No
19234,2009/12/7,No
19235,2011/3/27,No
19236,2015/3/26,No
19237,2011/12/21,No
19238,2012/9/19,No
19239,2016/3/13,No
19240,2011/1/24,No
19241,2016/11/26,No
19242,2017/6/12,No
19243,2016/1/27,No
19244,2013/5/2,Yes
19245,2014/4/17,No
19246,2013/8/8,No
19247,2011/11/27,No
19248,2014/10/10,No
19249,2011/2/13,No
19250,2009/5/14,No
19251,2009/10/30,No
19252,2014/10/29,No
19253,2011/5/27,No
19254,2013/7/4,No
19255,2009/3/8,No
19256,2014/8/1,No
19257,2015/1/3,No
19258,2011/10/19,No
19259,2009/10/1,No
19260,2010/4/23,No
19261,2013/3/7,No
19262,2011/11/26,No
19263,2009/10/24,No
19264,2013/7/30,No
19265,2015/3/1,No
19266,2012/3/14,No
19267,2012/10/2,Yes
19268,2009/8/31,No
19269,2010/7/13,Yes
19270,2016/3/19,No
19271,2011/10/24,No
19272,2011/6/11,No
19273,2016/12/13,No
19274,2016/5/4,No
19275,2010/10/28,No
19276,2016/8/12,No
19277,2013/6/7,No
19278,2015/11/2,Yes
19279,2015/11/12,Yes
19280,2016/3/20,No
19281,2011/2/2,No
19282,2011/3/27,Yes
19283,2011/3/20,Yes
19284,2012/2/25,No
19285,2009/5/1,No
19286,2009/10/29,No
19287,2012/3/31,No
19288,2016/8/8,No
19289,2014/11/26,No
19290,2015/8/16,No
19291,2010/7/30,Yes
19292,2010/7/11,No
19293,2015/1/4,No
19294,2015/12/8,No
19295,2014/8/21,No
19296,2012/4/14,No
19297,2015/9/5,No
19298,2012/6/17,No
19299,2016/1/9,No
19300,2014/12/21,No
19301,2014/5/29,No
19302,2016/4/25,No
19303,2011/5/13,No
19304,2010/11/24,No
19305,2017/3/31,No
19306,2017/2/18,No
19307,2015/5/12,No
19308,2011/8/19,No
19309,2013/3/19,No
19310,2017/3/9,No
19311,2010/4/3,No
19312,2016/4/5,No
19313,2015/11/26,No
19314,2012/11/2,No
19315,2011/5/26,No
19316,2009/10/9,No
19317,2012/6/28,No
19318,2016/3/7,No
19319,2016/6/6,Yes
19320,2010/6/26,No
19321,2016/4/6,No
19322,2012/6/16,Yes
19323,2009/6/1,No
19324,2016/12/19,No
19325,2016/10/29,No
19326,2012/4/30,No
19327,2013/4/21,No
