Date,RainTomorrow
2009/8/31,No
2013/10/22,No
2015/4/15,Yes
2010/11/14,No
2013/12/7,No
2011/10/28,No
2012/7/28,Yes
2011/9/23,No
2013/9/2,No
2015/6/19,No
2015/7/4,No
2011/3/24,No
2014/5/13,No
2009/1/31,No
2016/8/30,Yes
2013/3/17,No
2016/3/4,No
2015/8/28,Yes
2014/3/2,No
2015/3/16,No
2013/12/7,No
2016/1/31,No
2010/3/21,No
2012/9/29,No
2012/3/13,No
2013/7/11,No
2011/2/2,Yes
2012/2/13,No
2016/2/3,No
2016/8/12,No
2016/12/11,No
2012/4/19,No
2016/4/21,No
2017/5/3,Yes
2016/9/25,No
2011/7/2,No
2016/1/6,No
2009/4/21,Yes
2013/11/10,No
2014/4/25,No
2010/9/12,No
2014/3/14,No
2015/10/23,No
2016/4/3,No
2016/10/2,No
2009/8/9,No
2010/12/27,Yes
2009/8/7,No
2014/11/1,No
2009/11/3,No
2013/9/23,No
2016/9/19,No
2013/10/11,No
2013/8/15,Yes
2010/11/4,Yes
2014/6/26,No
2010/2/20,No
2015/10/26,No
2014/7/27,No
2011/3/29,No
2014/12/5,No
2015/3/31,No
2015/3/6,No
2017/3/9,No
2015/5/8,Yes
2010/5/7,No
2010/2/16,No
2014/12/9,No
2014/5/16,No
2016/12/25,No
2014/7/21,No
2011/6/18,Yes
2015/4/16,No
2013/7/25,No
2015/11/26,No
2014/6/20,Yes
2017/2/22,No
2016/1/2,No
2015/12/8,Yes
2014/2/11,No
2016/4/8,No
2014/4/30,No
2016/8/26,No
2014/1/4,No
2016/8/28,No
2008/12/19,No
2012/3/17,No
2009/10/31,No
2015/9/7,No
2017/5/30,No
2009/11/20,No
2016/9/5,No
2016/9/28,No
2013/12/2,No
2009/12/18,Yes
2014/8/3,No
2010/9/24,Yes
2016/4/9,No
2010/5/15,No
2013/9/25,Yes
2013/11/3,No
2017/6/23,Yes
2010/2/13,No
2008/3/6,No
2014/7/3,Yes
2015/7/8,No
2013/11/20,No
2011/8/16,No
2011/11/26,Yes
2010/8/21,No
2012/1/2,No
2017/1/6,No
2016/8/3,No
2010/3/31,No
2009/7/29,No
2012/11/16,No
2016/2/15,No
2015/11/22,No
2014/11/14,No
2016/1/11,Yes
2009/7/7,No
2016/2/11,No
2009/6/22,No
2014/6/5,No
2009/4/23,Yes
2016/6/4,Yes
2013/10/1,No
2016/1/9,No
2009/3/3,Yes
2010/5/30,No
2017/1/14,No
2016/9/9,No
2009/1/11,No
2013/8/31,No
2010/4/3,No
2017/4/6,No
2010/8/21,No
2014/5/21,No
2014/12/1,No
2016/1/30,Yes
2015/11/6,No
2012/2/19,No
2009/3/5,No
2009/7/14,No
2015/12/20,No
2016/4/20,No
2011/10/4,No
2014/5/13,No
2016/5/2,No
2013/7/10,No
2009/1/27,No
2008/4/5,No
2010/10/21,No
2012/8/9,No
2009/8/4,No
2016/9/25,No
2009/10/12,Yes
2011/2/17,No
2009/4/11,No
2016/11/23,No
2012/7/4,No
2009/9/15,No
2009/9/16,No
2010/3/3,Yes
2012/11/11,No
2016/1/1,No
2011/3/2,No
2011/9/10,No
2016/6/24,No
2017/2/9,No
2016/3/21,No
2016/8/25,No
2014/5/28,No
2015/6/10,No
2013/6/18,No
2015/11/20,Yes
2014/9/24,No
2010/8/3,No
2012/5/28,No
2008/9/21,No
2011/1/15,Yes
2016/7/8,No
2012/3/5,Yes
2014/9/22,No
2014/8/20,No
2012/8/6,Yes
2014/4/28,Yes
2014/8/20,No
2009/3/3,No
2009/7/9,No
2016/5/29,No
2010/3/8,No
2014/5/3,No
2014/10/30,No
2014/6/22,No
2015/1/23,No
2013/5/25,No
2014/4/25,No
2011/8/10,No
2016/7/28,No
2009/7/21,Yes
2010/7/9,Yes
2009/8/11,No
2011/8/22,No
2011/5/8,No
2015/10/2,No
2013/5/3,Yes
2015/6/6,No
2011/2/9,No
2012/1/16,Yes
2014/10/8,No
2015/8/28,No
2010/2/1,No
2016/10/15,Yes
2016/3/15,Yes
2012/11/25,No
2011/1/21,No
2009/11/20,No
2012/7/3,No
2009/8/31,No
2013/10/3,No
2010/7/13,Yes
2014/12/30,No
2014/6/20,No
2013/5/10,No
2013/12/12,No
2013/6/5,Yes
2016/2/6,Yes
2013/3/29,No
2010/6/11,No
2014/12/18,No
2013/8/4,Yes
2012/9/9,No
2009/4/8,No
2016/6/16,No
2015/11/20,No
2013/3/16,No
2014/8/16,No
2016/5/28,Yes
2009/6/29,No
2017/1/24,No
2017/1/20,No
2015/7/30,Yes
2015/4/5,No
2009/2/3,No
2016/10/17,No
2016/10/15,No
2009/9/8,No
2015/12/7,No
2010/5/16,Yes
2012/4/5,No
2014/8/26,Yes
2009/3/17,Yes
2015/12/11,No
2010/11/6,No
2012/10/20,No
2011/1/5,Yes
2012/2/23,No
2011/11/3,Yes
2014/9/8,No
2016/11/11,No
2012/10/15,No
2016/6/15,No
2017/3/27,Yes
2010/11/6,No
2012/11/15,No
2014/10/10,No
2010/5/26,No
2015/7/2,Yes
2009/3/26,No
2016/9/18,Yes
2014/11/24,No
2013/4/2,No
2010/4/29,No
2012/10/6,Yes
2016/7/29,No
2013/9/17,No
2010/2/22,No
2009/11/18,No
2015/3/10,Yes
2016/2/2,No
2016/1/27,No
2012/6/20,No
2009/10/23,No
2010/5/21,No
2012/6/18,No
2015/7/1,No
2009/9/22,No
2011/9/19,Yes
2010/5/30,Yes
2013/7/30,No
2016/12/5,No
2009/7/16,No
2014/7/4,No
2010/9/10,Yes
2011/11/12,No
2015/5/22,No
2011/6/29,No
2016/7/14,Yes
2016/8/4,No
2015/7/23,Yes
2009/10/27,No
2013/9/12,Yes
2014/11/23,No
2009/5/26,No
2010/8/1,Yes
2012/3/31,No
2017/4/2,No
2014/12/28,No
2013/10/5,No
2013/5/18,No
2010/2/10,No
2016/8/24,Yes
2010/3/7,No
2015/7/11,No
2010/4/23,No
2012/1/27,No
2011/11/20,Yes
2014/10/6,Yes
2015/12/7,No
2012/11/7,No
2014/3/22,No
2016/6/21,No
2009/6/18,No
2011/2/9,No
2010/2/20,No
2013/11/19,No
2014/4/15,Yes
2010/12/20,Yes
2009/4/28,No
2009/2/7,No
2017/1/23,No
2009/8/2,No
2013/7/17,No
2011/6/19,No
2015/4/20,No
2012/10/5,No
2015/3/20,No
2009/2/2,Yes
2011/3/28,No
2014/7/28,Yes
2012/2/13,No
2014/11/24,No
2011/5/24,Yes
2011/9/1,No
2017/2/20,No
2014/8/6,No
2012/5/29,No
2009/1/26,No
2011/2/13,No
2009/7/19,No
2016/11/28,No
2012/10/25,No
2013/8/7,No
2014/7/3,No
2016/7/8,No
2009/7/26,Yes
2010/6/1,No
2009/3/14,Yes
2009/7/31,No
2010/5/27,No
2012/7/17,No
2012/5/30,No
2015/10/31,No
2012/5/23,No
2013/7/15,Yes
2013/10/15,No
2016/5/13,No
2011/3/21,No
2011/12/25,No
2016/1/18,No
2011/9/19,No
2009/5/25,No
2012/11/4,No
2010/2/22,Yes
2013/8/17,No
2010/1/25,No
2014/4/24,No
2016/10/5,No
2010/1/12,No
2015/4/24,No
2017/3/2,No
2011/8/10,No
2015/8/27,No
2013/11/23,Yes
2010/7/14,No
2015/9/22,No
2009/3/20,No
2017/5/4,No
2014/5/18,Yes
2015/10/5,No
2009/3/16,No
2014/3/20,No
2014/3/6,No
2012/5/12,No
2012/10/11,Yes
2010/4/1,No
2014/4/24,No
2010/11/10,No
2016/3/5,No
2014/9/14,No
2009/12/15,No
2009/7/24,No
2011/3/1,No
2011/8/1,No
2010/6/6,No
2014/2/18,Yes
2014/2/22,No
2014/2/2,No
2010/4/23,No
2013/5/2,No
2011/1/28,No
2015/1/13,No
2015/10/11,No
2014/5/23,No
2016/7/15,No
2015/11/19,No
2014/11/8,No
2013/7/15,No
2011/11/27,No
2012/2/8,No
2011/6/6,No
2014/8/1,No
2016/10/8,No
2015/1/27,No
2014/6/18,No
2009/11/13,Yes
2015/5/2,Yes
2012/5/31,No
2011/3/22,No
2015/4/18,Yes
2009/8/18,No
2017/2/16,Yes
2009/4/14,Yes
2013/4/13,No
2016/10/13,No
2011/7/11,No
2010/10/15,Yes
2009/11/2,No
2011/8/17,Yes
2012/11/10,No
2014/11/22,No
2010/4/16,No
2013/4/25,No
2013/5/16,No
2008/11/27,No
2015/10/13,No
2017/3/12,Yes
2014/8/14,No
2013/4/29,No
2013/7/28,No
2016/2/21,No
2015/7/10,Yes
2015/3/23,No
2009/6/25,Yes
2011/1/3,No
2010/3/9,No
2014/7/25,No
2017/1/3,No
2017/2/9,Yes
2012/7/22,No
2012/8/30,No
2013/9/20,No
2013/3/25,No
2011/8/5,No
2017/4/16,No
2012/9/18,No
2011/11/21,No
2017/5/19,Yes
2011/9/4,No
2015/3/20,No
2011/7/12,Yes
2009/2/12,Yes
2015/10/11,No
2010/12/25,Yes
2013/8/31,Yes
2012/6/22,Yes
2009/11/30,Yes
2012/10/2,No
2011/3/22,No
2014/7/18,No
2015/3/20,No
2012/11/21,No
2011/12/18,No
2017/6/22,No
2013/6/3,No
2016/4/13,No
2017/2/15,No
2014/10/1,No
2015/11/11,No
2013/11/12,No
2011/5/21,Yes
2015/8/6,No
2014/1/26,No
2016/11/20,No
2016/12/24,No
2013/12/12,No
2016/3/7,No
2014/1/18,No
2015/4/16,No
2016/11/15,No
2012/5/16,No
2010/10/8,Yes
2012/4/20,No
2009/5/22,No
2013/9/22,No
2009/2/1,No
2010/10/25,No
2016/4/29,No
2012/10/31,No
2008/12/30,No
2011/9/15,No
2013/7/13,No
2011/6/12,No
2015/8/8,No
2014/12/18,No
2014/7/11,No
2011/1/5,No
2010/8/15,No
2015/2/26,Yes
2014/6/9,No
2012/3/23,No
2014/2/19,No
2014/5/20,No
2012/11/27,No
2013/7/9,No
2014/2/22,Yes
2015/3/23,No
2009/3/31,No
2013/10/3,Yes
2009/8/25,No
2009/12/13,No
2010/10/2,No
2015/11/22,No
2010/7/2,No
2017/2/1,No
2009/11/20,No
2009/11/11,No
2014/5/7,No
2014/3/19,No
2016/1/30,No
2011/12/31,No
2012/8/29,No
2009/1/19,No
2010/11/26,No
2014/9/19,No
2013/9/9,No
2013/4/25,No
2015/4/19,Yes
2012/11/28,Yes
2011/6/10,No
2016/9/26,No
2011/7/13,No
2014/10/3,No
2009/12/18,Yes
2015/6/18,No
2013/1/11,No
2012/2/28,No
2014/9/7,No
2013/5/30,Yes
2013/6/2,No
2013/6/26,No
2016/9/23,No
2016/6/29,No
2017/5/9,No
2013/9/4,No
2014/8/27,No
2010/5/5,No
2014/2/2,No
2015/4/3,No
2016/2/7,No
2015/6/12,No
2012/9/29,Yes
2016/7/26,No
2009/12/4,No
2010/4/22,No
2012/10/27,No
2014/6/26,No
2016/4/21,No
2016/8/5,No
2016/2/17,No
2013/7/30,No
2015/10/23,No
2011/9/6,No
2010/11/1,Yes
2013/3/12,Yes
2013/11/3,No
2012/7/23,No
2016/4/8,No
2013/3/17,No
2008/11/14,No
2014/4/6,No
2011/9/2,No
2011/12/24,No
2014/1/20,No
2016/1/18,No
2012/5/10,No
2016/11/5,No
2015/10/25,No
2015/5/10,Yes
2013/11/9,No
2012/8/27,No
2015/1/5,No
2011/12/25,No
2015/8/29,No
2010/7/28,Yes
2015/5/4,No
2012/1/4,No
2010/3/6,No
2009/2/8,No
2010/10/5,No
2012/11/7,No
2017/2/22,No
2015/8/6,Yes
2017/4/28,No
2016/3/16,No
2009/8/26,No
2013/1/4,No
2010/6/17,Yes
2010/10/3,No
2015/3/13,No
2015/1/27,Yes
2010/10/2,Yes
2014/2/5,No
2009/5/24,No
2009/9/11,Yes
2016/10/26,No
2013/8/30,No
2012/4/20,Yes
2013/4/11,Yes
2010/12/13,No
2011/5/31,No
2017/3/14,Yes
2016/9/5,No
2011/7/28,No
2014/2/10,No
2015/7/29,No
2014/1/12,No
2015/9/29,No
2015/7/12,No
2013/1/16,No
2016/7/27,No
2015/11/25,No
2017/5/4,No
2009/2/9,No
2010/5/25,No
2012/8/6,No
2010/2/13,Yes
2015/7/20,No
2015/10/18,No
2011/8/28,No
2009/8/22,No
2011/9/6,No
2017/6/23,Yes
2017/3/2,No
2015/9/7,No
2016/4/26,Yes
2009/5/8,No
2009/9/17,No
2009/11/24,No
2016/1/14,Yes
2016/10/19,No
2013/4/3,No
2016/8/6,No
2014/3/18,No
2015/10/27,No
2017/1/8,No
2014/1/29,No
2013/4/11,No
2012/2/13,No
2014/4/13,Yes
2014/9/21,No
2015/5/20,No
2015/8/26,No
2009/2/7,No
2010/1/26,No
2014/11/18,No
2010/6/6,No
2014/2/1,No
2013/4/4,No
2010/2/4,No
2014/1/4,No
2012/9/27,No
2016/1/10,No
2013/12/30,No
2015/9/19,No
2014/2/4,Yes
2015/5/19,No
2010/6/17,No
2012/8/11,No
2016/11/20,No
2015/8/13,No
2014/9/25,No
2013/9/18,No
2011/7/24,No
2011/9/2,No
2010/10/22,No
2012/10/1,No
2010/10/12,Yes
2015/2/12,No
2009/6/3,Yes
2016/1/20,Yes
2014/6/21,No
2015/3/12,No
2017/2/9,No
2017/5/12,Yes
2009/12/22,No
2016/8/19,No
2014/5/15,No
2011/11/24,Yes
2011/11/26,No
2011/2/21,No
2009/3/7,No
2014/10/25,No
2010/2/11,No
2016/4/8,No
2010/6/4,No
2017/4/18,No
2012/8/8,No
2012/6/3,Yes
2010/11/2,No
2012/10/4,No
2015/4/26,No
2009/7/1,No
2013/10/7,No
2017/2/13,No
2012/9/17,No
2011/5/8,No
2016/10/12,No
2015/3/29,No
2014/7/23,No
2012/1/28,No
2013/8/20,No
2011/3/8,Yes
2014/6/29,No
2011/3/10,No
2017/3/24,No
2012/3/17,No
2015/11/22,No
2017/4/30,No
2016/3/8,No
2014/2/16,No
2010/5/24,No
2010/4/20,No
2016/3/23,No
2015/3/1,Yes
2013/11/28,Yes
2009/6/27,No
2014/4/30,No
2010/3/23,No
2010/2/21,No
2014/7/21,No
2011/11/19,No
2017/2/3,No
2014/12/23,No
2009/10/8,No
2015/10/31,No
2016/6/11,No
2010/9/21,No
2011/6/3,No
2009/1/13,No
2010/9/24,No
2015/12/23,No
2011/2/23,No
2016/1/13,No
2013/4/2,No
2009/8/7,No
2017/5/7,No
2012/10/11,No
2017/1/21,No
2015/6/26,No
2014/2/21,No
2013/8/17,Yes
2009/10/9,No
2009/5/24,No
2010/1/11,No
2009/1/5,No
2011/9/2,No
2010/3/10,Yes
2012/5/5,No
2014/3/24,No
2012/8/21,Yes
2014/6/17,No
2008/7/13,No
2016/4/16,No
2010/6/13,No
2015/10/1,No
2012/11/4,No
2012/3/23,No
2014/7/13,No
2014/3/1,Yes
2015/12/22,No
2016/6/8,No
2014/7/15,No
2017/1/21,No
2010/3/6,No
2011/8/26,No
2017/4/6,No
2008/12/17,No
2011/12/9,No
2009/10/2,No
2014/1/28,No
2009/11/8,No
2015/11/1,No
2017/4/13,No
2016/10/9,No
2016/7/1,No
2011/8/11,No
2014/6/5,Yes
2015/11/25,No
2013/9/17,No
2014/12/2,Yes
2008/3/5,No
2012/8/4,No
2016/11/8,No
2012/9/30,No
2011/3/27,No
2016/11/26,No
2010/5/24,Yes
2016/7/9,No
2016/4/10,Yes
2011/9/4,No
2015/1/20,No
2009/10/12,No
2009/7/6,No
2010/12/7,No
2017/5/9,No
2015/8/26,No
2015/9/25,No
2013/12/2,No
2015/9/5,No
2016/9/10,No
2012/11/19,No
2015/8/18,No
2014/1/10,No
2012/5/17,No
2014/2/16,No
2014/2/11,No
2016/9/23,No
2010/12/12,No
2015/11/10,No
2013/8/22,No
2010/11/6,Yes
2016/7/5,No
2010/12/23,No
2012/3/18,No
2015/9/21,No
2010/9/8,Yes
2015/1/29,No
2011/1/12,Yes
2012/1/1,No
2013/7/16,No
2012/11/29,No
2010/6/5,No
2010/11/10,No
2016/11/5,No
2015/3/23,Yes
2011/2/5,No
2010/11/12,No
2015/8/29,No
2014/1/8,No
2013/7/17,No
2015/1/14,No
2014/5/21,No
2016/7/11,No
2016/4/24,No
2014/12/16,No
2011/9/7,No
2014/10/5,No
2017/3/9,No
2016/1/28,No
2009/4/9,No
2014/9/16,No
2014/2/14,Yes
2015/1/14,No
2011/10/15,No
2014/4/20,No
2015/10/17,No
2015/4/21,No
2013/4/3,No
2011/12/6,No
2017/1/10,No
2014/2/13,No
2016/3/19,No
2015/2/4,No
2013/11/19,No
2015/9/21,No
2016/4/7,No
2011/2/26,No
2009/9/8,No
2009/1/11,No
2009/7/27,No
2014/1/5,No
2010/3/6,No
2008/12/30,No
2010/8/17,No
2015/12/26,No
2013/8/2,No
2011/10/9,No
2011/6/2,No
2013/12/15,No
2009/10/12,Yes
2010/10/13,Yes
2015/7/11,Yes
2015/8/15,No
2017/2/15,No
2013/5/21,Yes
2012/9/27,No
2013/6/28,No
2014/12/30,No
2015/3/14,No
2011/8/22,No
2013/6/16,No
2009/10/28,No
2013/11/23,No
2013/12/15,No
2011/5/31,Yes
2016/6/22,No
2017/3/9,No
2011/1/25,No
2014/3/31,No
2012/8/26,No
2013/10/20,No
2015/12/31,No
2017/2/15,No
2016/2/10,No
2011/9/1,No
2016/10/26,Yes
2013/7/27,No
2015/3/30,No
2011/9/28,Yes
2012/10/29,No
2013/10/7,No
2013/4/24,No
2014/8/15,No
2015/5/24,Yes
2011/10/16,No
2015/4/5,No
2013/12/1,No
2016/5/22,No
2012/7/28,No
2010/3/30,Yes
2015/4/1,No
2009/2/27,No
2017/3/1,No
2011/2/24,No
2015/11/13,Yes
2011/7/1,No
2011/12/13,No
2010/8/19,No
2011/10/13,No
2010/7/21,Yes
2008/11/12,No
2015/3/1,No
2014/3/16,No
2009/8/23,No
2017/5/29,No
2017/6/6,No
2016/3/25,No
2017/1/23,No
2010/2/18,Yes
2011/12/19,No
2011/11/26,Yes
2017/6/18,No
2017/1/7,No
2015/5/14,No
2013/6/17,Yes
2011/11/22,Yes
2012/4/22,No
2015/2/13,No
2013/7/31,No
2010/3/15,No
2009/9/29,No
2010/12/18,No
2014/8/12,No
2011/6/11,No
2010/11/19,Yes
2014/1/21,No
2016/12/2,No
2017/4/1,No
2015/12/4,No
2013/10/3,No
2010/1/8,Yes
2014/2/27,Yes
2012/3/10,No
2012/5/7,No
2010/2/6,No
2013/12/28,No
2017/4/11,No
2012/1/14,No
2017/5/1,No
2015/3/28,No
2011/11/13,No
2009/4/1,No
2014/7/19,No
2010/4/26,No
2017/5/4,No
2016/8/29,No
2015/4/4,No
2009/9/27,No
2015/5/16,No
2008/3/25,No
2008/12/10,No
2010/2/4,Yes
2010/7/28,Yes
2014/10/8,No
2010/2/28,No
2017/5/19,Yes
2010/11/5,No
2013/10/25,No
2012/7/29,No
2014/9/7,No
2010/2/21,No
2010/7/4,No
2009/5/15,No
2013/9/1,No
2016/8/7,Yes
2015/10/15,No
2010/6/5,No
2010/6/21,No
2013/10/13,No
2016/8/18,No
2015/7/25,No
2014/2/1,No
2014/3/8,No
2015/12/30,No
2016/1/26,No
2010/5/7,No
2011/10/7,Yes
2012/1/3,No
2009/4/4,No
2015/6/16,Yes
2009/5/31,No
2011/3/15,No
2009/9/9,Yes
2009/1/10,No
2015/10/28,No
2010/6/11,No
2012/10/12,No
2009/12/28,No
2009/3/10,No
2015/6/14,No
2015/2/27,No
2011/12/31,No
2015/10/1,No
2012/10/24,No
2011/12/10,No
2017/3/14,No
2016/6/24,No
2013/9/23,No
2015/8/6,No
2016/10/19,No
2016/10/31,Yes
2016/3/28,No
2009/3/4,No
2016/5/2,Yes
2010/1/8,No
2010/11/15,Yes
2010/3/14,No
2017/2/25,No
2014/7/4,No
2013/9/27,Yes
2012/10/6,Yes
2010/10/21,No
2012/5/12,No
2010/8/18,No
2011/7/17,No
2013/11/30,No
2012/1/13,No
2017/5/25,No
2013/9/22,No
2011/1/24,No
2010/1/13,Yes
2009/9/2,No
2011/3/14,Yes
2016/12/5,No
2014/6/24,Yes
2012/6/26,No
2014/4/4,No
2010/3/28,No
2009/5/22,No
2010/7/9,No
2011/12/29,No
2012/5/5,No
2016/5/10,No
2014/7/4,Yes
2011/11/6,No
2009/5/4,No
2015/3/16,No
2013/3/6,No
2010/6/13,No
2014/11/7,No
2008/3/16,No
2014/7/12,No
2014/7/19,No
2010/10/4,No
2009/2/17,No
2011/2/5,No
2012/9/6,No
2016/2/25,No
2010/1/4,No
2011/2/18,No
2014/3/31,No
2010/10/23,No
2015/10/22,No
2014/8/11,No
2015/8/22,No
2017/1/10,No
2014/8/18,No
2016/10/22,No
2010/2/6,No
2009/12/1,No
2014/9/27,No
2011/9/16,No
2012/7/3,No
2012/2/5,No
2010/8/6,No
2010/10/19,No
2013/1/1,No
2016/2/9,No
2009/10/20,No
2011/5/17,No
2015/2/22,No
2015/5/15,No
2012/4/28,Yes
2017/3/9,No
2010/6/20,No
2014/6/22,No
2014/6/14,No
2008/11/18,No
2010/3/18,No
2017/6/13,No
2009/11/19,No
2017/3/6,No
2016/2/1,No
2015/4/24,No
2013/4/28,No
2015/11/9,No
2013/4/16,No
2010/2/13,Yes
2013/11/27,No
2016/4/19,No
2012/9/13,No
2012/2/8,No
2010/5/26,No
2016/7/9,No
2010/11/29,Yes
2013/9/11,No
2017/5/12,No
2011/10/7,No
2013/6/15,No
2015/9/26,No
2012/3/26,No
2017/1/22,No
2016/5/16,No
2012/5/31,No
2014/6/12,No
2013/11/3,No
2017/1/19,No
2011/12/3,No
2014/8/12,No
2011/8/18,No
2009/3/27,No
2014/3/20,No
2014/3/15,No
2013/8/17,No
2009/4/20,Yes
2015/4/22,Yes
2014/12/1,Yes
2009/10/12,Yes
2013/4/17,No
2009/1/5,No
2011/10/10,No
2010/12/30,No
2014/3/25,No
2017/6/24,No
2014/9/2,No
2009/12/27,No
2017/4/22,No
2015/6/27,No
2009/12/3,No
2014/3/21,No
2013/6/23,No
2015/1/9,No
2016/7/19,No
2016/8/10,No
2016/6/9,No
2010/7/24,No
2013/8/13,No
2009/4/25,Yes
2015/5/4,No
2014/3/17,No
2015/10/24,No
2011/6/8,No
2013/8/25,No
2013/1/14,No
2014/6/13,No
2010/10/1,No
2010/4/5,No
2016/3/1,No
2016/1/31,Yes
2012/9/21,No
2015/5/1,No
2012/8/27,No
2017/6/19,Yes
2009/8/2,No
2011/10/14,No
2010/11/29,No
2014/12/19,No
2014/9/15,No
2013/9/25,No
2017/3/24,No
2011/8/26,No
2016/10/31,No
2013/8/14,Yes
2013/1/9,No
2010/12/8,Yes
2010/9/6,No
2016/4/15,No
2010/3/23,No
2011/7/11,No
2016/1/17,No
2009/11/10,No
2010/9/15,No
2014/12/2,No
2015/4/12,No
2009/6/28,No
2016/2/9,No
2016/11/8,No
2010/12/1,Yes
2014/5/29,No
2013/5/15,Yes
2015/4/18,Yes
2011/8/10,No
2013/4/2,No
2010/7/23,No
2009/3/3,Yes
2013/12/3,No
2010/1/17,No
2009/9/22,No
2015/7/23,No
2012/6/16,Yes
2014/6/21,No
2014/11/20,No
2016/2/11,No
2016/3/30,No
2014/10/22,No
2009/4/11,No
2009/11/27,Yes
2017/1/31,No
2016/7/24,No
2010/5/8,No
2010/7/29,No
2009/12/19,No
2011/1/27,No
2016/2/14,No
2014/12/8,Yes
2012/6/10,No
2015/12/12,No
2017/5/11,No
2011/2/15,Yes
2010/3/15,No
2015/10/16,No
2016/9/7,No
2012/1/29,Yes
2010/9/14,No
2014/8/14,No
2016/5/15,No
2010/3/24,No
2012/3/22,No
2013/8/30,No
2014/10/31,No
2011/7/25,No
2012/4/9,No
2009/11/1,No
2012/2/22,No
2013/4/6,No
2012/9/4,Yes
2015/10/7,No
2015/3/13,No
2009/8/31,No
2012/5/9,Yes
2014/3/7,No
2016/11/22,No
2010/1/20,Yes
2013/5/19,No
2014/3/7,No
2017/1/11,No
2013/1/27,No
2014/11/9,No
2013/5/20,Yes
2016/6/17,No
2016/8/27,No
2012/5/6,No
2015/7/31,Yes
2013/9/13,No
2015/7/18,No
2017/6/10,Yes
2015/1/20,Yes
2014/3/31,No
2009/9/12,No
2014/2/2,No
2016/7/31,No
2014/5/3,Yes
2013/9/22,No
2013/7/28,No
2009/1/8,No
2009/7/18,No
2011/5/11,No
2016/9/28,Yes
2008/11/26,No
2014/3/31,No
2016/9/1,No
2015/10/9,No
2015/11/25,No
2011/2/23,No
2013/9/22,No
2016/12/23,No
2015/4/7,Yes
2012/4/5,No
2009/2/2,No
2013/3/9,No
2016/3/1,No
2009/8/27,No
2009/8/13,No
2013/1/10,No
2011/7/10,No
2014/6/14,No
2010/9/13,No
2014/7/5,No
2013/8/4,No
2013/12/21,No
2016/9/17,No
2010/3/24,No
2015/11/26,No
2012/3/9,No
2011/8/23,No
2015/1/7,No
2008/12/29,No
2015/10/4,No
2013/9/4,No
2015/12/10,No
2013/11/28,No
2010/10/1,No
2013/3/7,No
2010/1/5,No
2015/10/3,No
2013/4/8,No
2010/12/11,Yes
2009/2/9,No
2009/3/31,No
2017/1/16,No
2010/5/5,Yes
2017/2/9,No
2017/2/16,No
2010/6/6,Yes
2011/3/14,Yes
2014/11/23,No
2015/10/1,No
2013/9/10,No
2014/10/10,No
2012/7/23,No
2011/8/12,No
2015/1/11,No
2016/3/9,No
2010/12/5,No
2012/8/31,No
2014/11/22,No
2012/8/1,No
2012/10/18,No
2017/2/5,Yes
2013/9/15,No
2012/6/5,Yes
2009/12/17,No
2012/10/20,No
2012/8/24,No
2009/10/31,No
2012/5/17,No
2013/10/5,No
2012/8/30,No
2014/12/1,Yes
2015/11/17,Yes
2013/8/1,No
2012/1/22,No
2017/6/2,No
2010/2/16,No
2016/7/6,No
2009/11/4,No
2010/7/26,No
2012/5/24,Yes
2010/4/27,No
2014/12/16,No
2008/9/30,No
2010/8/26,Yes
2016/9/8,No
2011/2/19,Yes
2013/3/23,No
2010/3/18,No
2016/1/25,No
2013/7/25,No
2017/4/20,No
2011/12/26,No
2009/12/13,No
2012/2/13,No
2009/6/15,No
2011/5/26,No
2014/5/2,Yes
2013/6/22,No
2015/8/17,No
2015/8/4,No
2009/1/7,No
2014/11/26,No
2010/8/10,No
2010/12/5,No
2008/11/29,No
2015/6/1,Yes
2016/1/26,No
2009/2/22,No
2009/5/18,No
2016/2/8,No
2010/3/29,No
2017/3/26,No
2009/3/8,No
2013/4/1,No
2012/10/15,No
2009/7/1,Yes
2013/5/28,No
2011/1/5,Yes
2015/8/22,No
2012/7/16,No
2012/4/28,No
2015/12/29,No
2011/12/2,No
2014/8/16,No
2008/10/19,No
2013/5/22,Yes
2009/12/13,No
2015/4/7,No
2010/10/14,No
2013/4/21,Yes
2010/11/19,Yes
2014/11/19,No
2015/10/29,No
2008/6/24,No
2016/11/22,No
2014/12/17,No
2015/3/20,No
2012/7/21,Yes
2011/11/13,Yes
2016/4/27,No
2014/4/21,No
2015/2/16,No
2014/12/8,No
2009/9/19,No
2017/2/10,Yes
2009/1/8,No
2016/1/23,No
2011/3/5,No
2011/1/28,No
2017/3/25,No
2011/6/6,Yes
2015/7/28,No
2008/7/7,No
2012/8/5,No
2017/2/13,No
2009/8/11,No
2014/6/1,No
2013/9/25,No
2009/10/29,No
2011/11/14,No
2009/7/25,No
2011/8/15,Yes
2013/10/5,No
2016/1/4,No
2013/1/19,No
2012/4/11,No
2017/4/4,No
2013/6/5,No
2015/6/24,No
2014/4/11,No
2009/4/9,No
2009/12/9,No
2011/11/23,Yes
2017/3/9,No
2016/8/19,Yes
2017/1/21,No
2009/4/30,No
2013/5/26,No
2016/9/29,No
2012/5/5,No
2013/6/1,Yes
2015/9/23,No
2014/4/15,No
2016/5/1,No
2016/3/2,No
2014/12/1,No
2013/4/8,No
2014/12/7,No
2015/10/25,No
2012/10/21,No
2010/1/21,No
